0	10000	0	0	0	0	0	0	0	0	0	
1	9021	916	61	2	0	0	0	0	0	0	
2	8045	1758	178	19	0	0	0	0	0	0	
3	7128	2397	405	66	4	0	0	0	0	0	
4	6345	2869	651	119	16	0	0	0	0	0	
5	5780	3172	883	139	26	0	0	0	0	0	
6	5201	3385	1164	216	33	1	0	0	0	0	
7	4764	3504	1377	311	41	3	0	0	0	0	
8	4365	3600	1542	408	79	5	1	0	0	0	
9	3982	3559	1756	546	143	13	1	0	0	0	
10	3575	3658	1865	698	179	24	1	0	0	0	
11	3264	3535	2031	889	232	41	8	0	0	0	
12	3066	3402	2100	995	361	66	9	1	0	0	
13	2690	3317	2278	1199	408	97	6	5	0	0	
14	2393	3293	2402	1265	494	131	19	3	0	0	
15	2039	3223	2596	1352	564	194	22	10	0	0	
16	1884	3067	2572	1566	634	216	42	19	0	0	
17	1658	2965	2581	1692	761	271	58	14	0	0	
18	1497	2862	2594	1725	853	369	85	14	1	0	
19	1445	2793	2628	1712	866	414	118	17	7	0	
20	1394	2813	2524	1776	906	419	129	28	11	0	
21	1246	2658	2649	1848	918	459	153	49	20	0	
22	1160	2551	2622	1946	963	482	174	70	30	2	
23	1008	2327	2681	2042	1116	490	209	89	33	5	
24	899	2106	2653	2162	1230	560	254	97	26	13	
25	734	1933	2610	2259	1408	619	285	97	42	13	
26	684	1744	2474	2393	1494	730	319	82	62	18	
27	621	1634	2468	2371	1546	821	361	93	64	21	
28	605	1520	2277	2345	1648	1011	353	131	83	27	
29	608	1448	2245	2312	1654	1079	366	130	102	56	
30	552	1370	2067	2309	1709	1209	457	148	105	74	
31	483	1288	2096	2359	1649	1250	506	189	105	75	
32	391	1190	2003	2312	1701	1351	590	225	127	110	
33	375	1073	1862	2374	1718	1414	666	260	135	123	
34	380	1079	1785	2256	1824	1323	751	339	152	111	
35	318	1032	1694	2210	1835	1381	820	412	163	135	
36	302	889	1687	2244	1898	1377	863	432	173	135	
37	271	834	1623	2124	2050	1379	871	470	225	153	
38	247	708	1571	2093	2037	1506	935	485	227	191	
39	257	662	1393	2070	2036	1607	1025	508	244	198	
40	234	596	1326	2005	2082	1713	1025	536	266	217	
41	217	511	1235	1857	2105	1790	1116	616	290	263	
42	201	509	1194	1755	2029	1849	1217	656	305	285	
43	168	513	1084	1628	1986	1907	1321	710	378	305	
44	139	536	998	1544	1955	1995	1364	742	402	325	
45	114	443	872	1521	1986	1978	1464	842	426	354	
46	94	435	759	1384	1921	2016	1599	898	489	405	
47	114	399	739	1320	1921	1958	1587	934	524	504	
48	96	355	748	1324	1801	1968	1678	964	571	495	
49	112	349	675	1344	1668	1898	1734	1029	656	535	
50	103	330	655	1311	1669	1766	1790	1082	674	620	
51	132	297	653	1183	1631	1807	1782	1114	667	734	
52	116	272	574	1107	1560	1774	1774	1235	705	883	
53	103	239	514	1047	1536	1693	1831	1311	796	930	
54	87	255	504	1044	1570	1625	1808	1369	788	950	
55	94	236	468	975	1452	1575	1903	1364	860	1073	
56	78	216	485	927	1443	1468	1854	1413	885	1231	
57	57	188	436	880	1429	1484	1896	1462	919	1249	
58	39	175	399	838	1352	1440	1869	1506	1031	1351	
59	55	170	376	765	1249	1464	1869	1552	1057	1443	
60	52	159	380	752	1165	1380	1847	1617	1072	1576	
61	56	117	365	716	1062	1352	1833	1655	1122	1722	
62	48	105	374	689	1004	1278	1800	1765	1187	1750	
63	51	113	310	606	958	1318	1736	1758	1303	1847	
64	44	106	341	581	919	1243	1697	1701	1347	2021	
65	47	104	343	528	825	1234	1610	1662	1396	2251	
66	39	103	344	489	745	1237	1554	1551	1499	2439	
67	34	101	336	478	732	1244	1466	1569	1479	2561	
68	26	108	325	456	754	1225	1437	1595	1468	2606	
69	21	83	288	395	740	1218	1348	1560	1480	2867	
70	28	75	250	343	706	1239	1338	1588	1443	2990	
71	38	62	221	341	682	1161	1303	1543	1424	3225	
72	21	58	221	346	643	1159	1259	1567	1423	3303	
73	28	58	196	362	633	1074	1360	1559	1441	3289	
74	24	59	187	339	607	1039	1381	1485	1453	3426	
75	26	71	187	306	587	1051	1345	1448	1388	3591	
76	19	57	155	331	572	1050	1288	1411	1434	3683	
77	15	52	132	316	567	1040	1247	1361	1417	3853	
78	20	55	126	334	608	961	1275	1336	1452	3833	
79	19	41	101	307	563	952	1234	1295	1548	3940	
80	18	44	101	247	550	881	1249	1193	1515	4202	
81	19	60	82	201	553	903	1221	1146	1479	4336	
82	21	41	84	237	509	891	1188	1172	1471	4386	
83	14	29	68	216	462	900	1189	1222	1441	4459	
84	10	31	81	173	387	951	1132	1206	1478	4551	
85	15	14	70	176	342	912	1091	1253	1463	4664	
86	17	13	63	158	337	899	1110	1203	1450	4750	
87	15	11	59	156	311	863	1169	1169	1468	4779	
88	12	17	75	157	300	833	1148	1172	1432	4854	
89	14	26	71	148	279	771	1016	1158	1366	5151	
90	12	26	75	156	268	787	1055	1158	1297	5166	
91	8	26	76	151	203	660	1140	1202	1304	5230	
92	9	12	71	161	205	596	1203	1197	1299	5247	
93	2	8	85	162	219	518	1119	1170	1292	5425	
94	2	11	76	165	188	474	1021	1214	1304	5545	
95	0	14	75	143	188	435	956	1173	1246	5770	
96	0	16	70	118	198	397	889	1208	1342	5762	
97	0	13	42	105	211	374	837	1147	1346	5925	
98	0	11	34	126	216	312	778	1101	1275	6147	
99	0	14	44	136	209	273	680	1044	1301	6299	
100	0	6	34	127	178	272	665	1057	1246	6415	
101	0	1	39	126	165	257	668	938	1268	6538	
102	0	0	44	139	150	234	606	954	1143	6730	
103	0	0	33	128	152	206	608	925	1145	6803	
104	0	0	25	123	152	177	637	865	1110	6911	
105	0	0	26	94	154	166	580	786	1061	7133	
106	0	0	25	75	129	170	520	780	1054	7247	
107	0	0	16	86	136	168	500	748	1028	7318	
108	0	0	15	77	131	168	449	656	1027	7477	
109	0	0	16	65	142	171	421	617	964	7604	
110	0	0	12	80	136	160	425	552	971	7664	
111	0	0	12	66	119	166	394	507	904	7832	
112	0	0	9	59	120	158	363	511	866	7914	
113	0	0	3	53	123	132	341	514	833	8001	
114	0	0	8	43	99	118	334	531	835	8032	
115	0	0	4	52	87	124	327	522	816	8068	
116	0	0	9	67	89	107	260	488	806	8174	
117	0	0	10	58	83	105	270	439	812	8223	
118	0	0	9	60	73	113	238	408	789	8310	
119	0	0	3	45	78	121	234	402	832	8285	
120	0	0	5	55	73	123	208	362	817	8357	
121	0	0	0	53	57	86	205	329	775	8495	
122	0	0	0	48	71	84	158	306	781	8552	
123	0	0	0	40	69	79	184	320	760	8548	
124	0	0	0	37	70	68	146	345	693	8641	
125	0	0	0	40	61	42	177	360	690	8630	
126	0	0	0	35	67	41	155	342	671	8689	
127	0	0	0	43	64	42	143	345	629	8734	
128	0	0	0	37	46	35	125	329	609	8819	
129	0	0	0	34	43	39	115	301	592	8876	
