0	100	0	0	0	0	0	0	0	0	0	
1	49.95	44.69	4.91	0.39	0.05	0.01	0	0	0	0	
2	24.69	59.84	13.37	1.42	0.4	0.2	0.07	0.01	0	0	
3	12.66	59.95	22.12	2.98	1.24	0.74	0.29	0.02	0	0	
4	6.58	56.09	26.9	4.97	2.39	1.82	1.07	0.18	0	0	
5	3.02	49.79	31.48	6.67	3.37	2.76	2.38	0.31	0.03	0.19	
6	1.51	43.7	32.79	7.6	4.85	4.27	4.08	0.95	0.06	0.19	
7	0.86	37.2	33.39	8.29	5.31	5.61	5.79	2.02	0.31	1.22	
8	0.45	31.07	33.36	9.11	5.79	7.01	8.24	2.9	0.43	1.64	
9	0.25	25.45	32.25	9.19	5.7	7.94	11.87	3.78	0.68	2.89	
10	0.09	20.14	28.03	8.12	5.77	7.73	13.95	4.66	0.96	10.55	
11	0.03	16.5	25.21	7.24	5.3	7.82	16.45	5.91	1.24	14.3	
12	0	12.94	22.03	6.35	4.48	7.21	17.4	7.58	1.54	20.47	
13	0	9.85	19.08	5.86	3.96	6.46	17.45	8.09	1.57	27.68	
14	0	7.57	16.24	5.1	3.48	5.59	18.01	8.92	2.04	33.05	
15	0	5.64	13.51	4.12	3.05	5.11	17.62	9.44	2.26	39.25	
16	0	4.4	11.28	3.59	2.84	4.78	17.1	10.45	2.42	43.14	
17	0	3.83	9.67	3.12	2.08	3.91	16.37	11.15	2.49	47.38	
18	0	2.96	8.82	2.92	2.22	3.55	15.43	11.91	2.92	49.27	
19	0	2.19	7.63	2.3	1.87	3.09	15.19	12.32	3.47	51.94	
20	0	1.6	6.8	2.01	1.65	2.78	14.29	12.78	3.55	54.54	
21	0	1.32	5.4	1.68	1.35	2.46	13.14	13.33	3.81	57.51	
22	0	1.13	4.73	1.46	1.15	1.93	11.21	13	3.46	61.93	
23	0	1.11	4.07	1.3	1.09	1.92	10.78	12.55	3.43	63.75	
24	0	1.11	3.74	1.47	1	1.61	10.36	11.51	3.09	66.11	
25	0	0.95	2.93	1.15	0.85	1.52	10.11	10.82	2.7	68.97	
26	0	0.77	2.75	0.96	0.8	1.27	9.89	10.51	2.54	70.51	
27	0	0.54	2.35	0.89	0.7	1.41	8.4	10.09	2.59	73.03	
28	0	0.54	1.99	0.78	0.58	1.22	7.69	9.12	2.88	75.2	
29	0	0.33	1.84	0.61	0.4	0.95	7.22	9.2	2.64	76.81	
30	0	0.38	1.62	0.56	0.48	0.76	6.7	8.37	2.52	78.61	
31	0	0.18	1.64	0.55	0.36	0.68	5.71	8.24	2.41	80.23	
32	0	0.17	1.52	0.46	0.28	0.54	5.19	7.66	2.46	81.72	
33	0	0.09	1.44	0.46	0.28	0.57	4.5	6.68	2.38	83.6	
34	0	0.05	1.05	0.4	0.22	0.53	3.77	6.25	2.08	85.65	
35	0	0.05	0.85	0.36	0.18	0.39	3.17	5.63	1.77	87.6	
