Time	Displacement	BinCount	Variance	Velocity	Label
0	0	1	0	0	1093384259713745
1	0.54	6	0.60696	0.54	1093384259713745
2	0.91	8	0.736139	0.37	1093384259713745
3	1.19	8	0.885381	0.28	1093384259713745
4	1.48	8	1.08148	0.29	1093384259713745
5	1.74	10	1.30092	0.26	1093384259713745
6	2.01	10	1.51984	0.27	1093384259713745
7	2.36	10	1.82768	0.35	1093384259713745
8	2.68	10	1.97677	0.32	1093384259713745
9	3.05	10	2.19943	0.37	1093384259713745
10	3.77	10	2.67154	0.72	1093384259713745
11	4.23	10	2.8084	0.46	1093384259713745
12	4.81	9	2.911	0.58	1093384259713745
13	5.32	9	2.9946	0.51	1093384259713745
14	5.77	9	2.95417	0.45	1093384259713745
15	6.23	9	2.84378	0.46	1093384259713745
16	6.52	9	2.77301	0.29	1093384259713745
17	6.79	9	2.68252	0.27	1093384259713745
18	6.93	9	2.64104	0.14	1093384259713745
19	7.16	9	2.46868	0.23	1093384259713745
20	7.31	9	2.4112	0.15	1093384259713745
21	7.51	9	2.24942	0.2	1093384259713745
22	7.69	9	2.148	0.18	1093384259713745
23	7.76	9	2.13364	0.07	1093384259713745
24	7.84	9	2.05777	0.08	1093384259713745
25	7.94	9	2.04607	0.1	1093384259713745
26	8.02	9	1.93122	0.08	1093384259713745
27	8.12	9	1.85892	0.1	1093384259713745
28	8.21	9	1.75952	0.09	1093384259713745
29	8.28	9	1.68274	0.07	1093384259713745
30	8.33	9	1.66466	0.05	1093384259713745
31	8.4	9	1.53623	0.07	1093384259713745
32	8.45	9	1.49583	0.05	1093384259713745
33	8.5	9	1.46287	0.05	1093384259713745
34	8.56	9	1.4375	0.06	1093384259713745
35	8.63	9	1.28961	0.07	1093384259713745
36	8.66	9	1.33955	0.03	1093384259713745
37	8.69	9	1.25056	0.03	1093384259713745
38	8.71	9	1.26329	0.02	1093384259713745
39	8.72	9	1.28903	0.01	1093384259713745
40	8.77	9	1.03301	0.05	1093384259713745
41	8.78	9	1.11875	0.01	1093384259713745
42	8.81	9	1.00195	0.03	1093384259713745
43	8.83	9	0.927955	0.02	1093384259713745
44	8.83	9	0.990505	0	1093384259713745
45	8.85	8	0.91515	0.02	1093384259713745
46	8.87	8	0.820427	0.02	1093384259713745
47	8.87	9	0.873556	0	1093384259713745
48	8.89	8	0.70562	0.02	1093384259713745
49	8.9	8	0.714143	0.01	1093384259713745
50	8.91	7	0.708449	0.01	1093384259713745
51	8.9	7	0.748331	-0.01	1093384259713745
52	8.91	8	0.76935	0.01	1093384259713745
53	8.91	8	0.825772	0	1093384259713745
54	8.94	7	0.629603	0.03	1093384259713745
55	8.95	7	0.53619	0.01	1093384259713745
56	8.96	6	0.456508	0.01	1093384259713745
57	8.95	6	0.653835	-0.01	1093384259713745
58	8.96	5	0.527636	0.01	1093384259713745
59	8.95	5	0.661438	-0.01	1093384259713745
60	8.96	5	0.615142	0.01	1093384259713745
61	8.97	6	0.499099	0.01	1093384259713745
62	8.97	6	0.5469	0	1093384259713745
63	8.97	5	0.573672	0	1093384259713745
64	8.97	5	0.590847	0	1093384259713745
65	8.97	4	0.59925	0	1093384259713745
66	8.97	4	0.647379	0	1093384259713745
67	8.97	4	0.647379	0	1093384259713745
68	8.97	4	0.639609	0	1093384259713745
69	8.98	3	0.51923	0.01	1093384259713745
70	8.99	3	0.331512	0.01	1093384259713745
71	8.98	3	0.538145	-0.01	1093384259713745
72	8.98	3	0.51923	0	1093384259713745
73	8.98	3	0.51923	0	1093384259713745
74	8.98	3	0.528772	0	1093384259713745
75	8.98	3	0.547357	0	1093384259713745
76	8.99	3	0.374032	0.01	1093384259713745
77	8.99	3	0.360416	0	1093384259713745
78	8.99	2	0.399875	0	1093384259713745
79	9	1	0	0.01	1093384259713745
